Word, Score
breaking,2.54791
Hub,2.31686
base,1.58445
Failure,2.54791
Uber,2.54791
Prod,2.24248
noticeable,3.82186
uction,3.06982
fabric,3.82186
substitute,3.82186
Initiate,3.82186
e-learnin,3.82186
friend,1.68186
low‐,1.50857
star,1.48474
g,0.26647
t-ups,2.54791
gateway,2.54791
subs,1.92397
Kenya,2.54791
estima,2.41275
ector,1.97966
omni‐channel,2.54791
ted,1.5411
d,0.35855
eclining,3.82186
Bouchard,3.82186
Sriram,3.82186
responding,3.61913
Annual,2.54791
GLEIF,2.54791
hard,2.24248
Extending,3.82186
annuity,3.82186
Convertible,3.82186
dashbo,3.82186
Management,2.54791
Yin,2.41275
ard,1.42548
presence,3.82186
Anaxago,3.82186
DID,2.54791
Sanborn,2.54791
Darren,2.54791
ISO,1.91093
RFI,1.91093
Ron,1.80956
depth,1.73764
Nizri,1.91093
BANKING,1.91093
eq,1.22572
s,0.15178
uivalence,3.82186
double‐d,3.82186
Peric,2.54791
worthin,2.41275
igit,2.04655
ixzz4eohksXqf,3.82186
ess,1.74634
TD,3.82186
underwriters/pr,3.82186
Decentralize,3.82186
oduct,2.92598
handling,1.91093
month,1.73764
d,0.26891
g,0.26647
enetic,3.82186
concealing,3.82186
Inconsistent,3.82186
OUTCO,3.82186
MES,2.54791
merchants.6,2.54791
Le,1.46835
Ubiquity,2.54791
arning,2.08581
lo,0.9826
outliners,1.91093
Per,1.39107
el,0.70186
w,0.5525
igible,1.91093
goal,1.80956
Top,1.73764
Pa,1.08697
fails,2.54791
Westpac,2.54791
tron,2.01143
MX,2.54791
confirmation,2.54791
g,0.35529
enerous,3.82186
high‐cost,3.82186
imperative,3.82186
Dispara,3.82186
auditing,2.54791
non‐tr,2.54791
te,0.68362
cross‐bo,3.82186
aditional,3.36372
Monitor,2.31686
rder,2.13032
inter,1.57532
pilot,2.54791
vention,2.24248
insu,1.71961
£5M,2.54791
split,2.54791
fficient,2.24248
Phillips,2.54791
PRIV,2.41275
ting,1.06507
contractual,2.54791
ATE,2.01143
Se,1.46835
BUY,1.91093
von,1.91093
Machin,1.80956
lma,1.73764
necessitating,2.54791
Fo,1.64522
Lubin,1.91093
freeze,1.91093
rum,1.53491
S,0.50583
Trusted,2.54791
Neg,2.54791
ociety,2.41275
inability,2.41275
ative,1.706
pr,1.00789
illustrative,3.82186
imary,3.61913
couple,2.54791
CHOICE,2.54791
Pro,1.52522
‐The,2.54791
Contract,2.41275
vide,2.08581
www.american,3.82186
ual,2.33665
banker.com/news/op,7.64372
en‐api‐for‐bank‐ap,7.64372
Wolf,2.54791
Capabilit,2.41275
ps‐,2.31686
Adizah,2.54791
STARTER,2.54791
ies,1.54933
Beatriz,2.54791
jesse.mc,2.54791
S,0.67444
waters,3.82186
Foundation,3.82186
experiencing,3.82186
Asses,3.82186
status,2.54791
sment,2.31686
Willi,2.31686
Utah,1.91093
parking,1.91093
ams,1.73764
p,0.31867
Bank/fintech,3.82186
eople,3.61913
Reading,2.54791
Aire,2.41275
util,2.13032
Daniel,2.54791
Collide,2.54791
ity,1.11548
rX,2.54791
surprising,2.54791
repe,2.31686
Retail,2.41275
Program,2.31686
at,0.59053
Encouragement,2.54791
DC,2.41275
W,1.2373
innie,3.82186
unaccredited,3.82186
multistakeholder,7.64372
Decease,2.54791
Internal,2.54791
D,0.86038
Identified,2.54791
Inve,1.95065
ue,1.33102
Symbiont,2.54791
Samir,2.54791
st,0.71757
financing,2.54791
Luc,2.31686
dual,2.08581
Editors,2.54791
conver,2.1817
ity,1.11548
Data-Rich,2.54791
Una,2.54791
ging,1.68034
grateful,2.54791
illus,2.31686
ble,1.20612
Opex,2.54791
Jun‐1,2.54791
trating,2.41275
Botswana,2.54791
Manage,2.31686
7,1.47495
ground,2.54791
Johnson,2.54791
Tar,2.1817
thefinancialbr,3.82186
a,0.17112
and.com/58786/core,7.64372
‐banking‐legacy‐sy,7.64372
stems‐marketing,3.82186
l,0.37579
eakage,2.54791
Verge,2.54791
Unit,2.41275
www.businessinsi,7.23826
der.com/bima‐bring,7.64372
s‐microinsurance‐t,7.64372
o‐africa‐asia‐and‐,7.64372
latin‐america‐via‐,7.64372
phones‐2016‐10,3.82186
cel,3.06982
steady,1.91093
chro,1.80956
Wall,1.59774
l,0.1879
Allpoint,3.82186
nological,3.61913
game,3.82186
implication,3.82186
Instability,3.82186
DETERM,3.61913
Chairman,2.54791
Canad,2.41275
ING,1.65652
Talley,1.91093
BNY,1.91093
Found,1.68186
Facilitation,2.54791
Pl,1.95065
ed,0.8833
turnaround,2.54791
inacc,2.24248
c,0.25513
Fargo,2.54791
rollin,2.41275
urate,2.31686
Migration,2.54791
Lower,2.41275
g,0.35529
layering,3.82186
investor‐,3.61913
Chalk,3.82186
jurisdictio,3.82186
nal‐specific,3.82186
inter,2.36298
Sharing,2.54791
deb,2.41275
active,2.13032
normalized,2.54791
gaini,2.54791
t,0.12785
breeding,2.54791
interm,2.13032
ng,0.50671
Tokyo‐Mit,3.82186
ediating,3.47529
subishi,3.82186
Limitation,3.82186
Finnish,1.91093
model,1.63628
's,1.2795
s,0.15178
Culture,2.54791
Privacy,2.31686
cr,1.23083
oss-subsidisation,7.64372
PRINCIPLES,3.82186
E‐Resid,3.82186
approaching,2.54791
ency,1.69292
f,0.60887
reight,1.91093
Verify,1.80956
lo,0.73695
M,0.66078
w‐yield,2.54791
charac,2.41275
Ken,2.08581
terizing,3.82186
diminishe,3.82186
Gever,1.91093
PEO,1.91093
equity,1.63628
s,0.15178
Tracing,2.54791
respec,2.41275
PLE,2.24248
Claude,2.54791
foundatio,2.41275
t,0.12785
Sufficient,2.54791
Manag,2.1817
Banorte,2.54791
collec,2.24248
ing,0.552
Concierge,2.54791
Agg,2.24248
ting,1.06507
Imperativ,3.82186
regation,3.61913
agenda,1.91093
high-p,1.91093
al,0.49825
de‐emphas,3.82186
otential,3.47529
FEWER,2.54791
Inform,2.31686
izing,1.79748
light‐touch,3.82186
ation,1.38046
household,3.82186
Goodwin,3.82186
acceptable,3.82186
Point-o,3.82186
f-sale,2.54791
SECONDARY,2.54791
D,0.86038
epreciation,3.82186
mass‐a,3.82186
customer‐s,3.82186
ffluent,3.36372
Reacting,2.54791
pecific,2.04655
lectronification,3.61913
r,0.20261
Summarizes,2.54791
ental,2.08581
A,0.73161
Viability,2.54791
dverse,2.41275
c,0.25513
introduction,3.82186
oping,3.61913
History,3.82186
Connectiv,3.82186
Gap,1.80956
next,1.50857
mas,1.50857
ity,0.83661
hable.com/2017/02,7.64372
23/elon‐musk‐tesla,7.64372
‐lifetime‐,3.82186
quantit,3.61913
body,2.41275
reputat,2.41275
ative,1.706
buy-in,2.54791
Self,2.1817
ional,1.48168
imaginati,3.82186
earning,3.27256
TRANSACTION,2.41275
Rol,2.31686
on,0.4804
joint,1.91093
Jon,1.73764
Produ,1.73764
ls,1.15582
seed-stage,2.54791
cts,2.08581
har,1.55777
descriptio,3.82186
vesting,3.36372
House,1.91093
abusing,1.91093
st,0.53818
Profitabilit,3.82186
udent,3.36372
Ladder,1.91093
Manu,1.73764
ww,1.00485
y,0.41089
w.prnewswire.com/n,7.23826
ews‐releases/santa,7.64372
nder‐bank‐,3.82186
oligopo,3.61913
identifier,2.54791
Crow,2.1817
ly,1.33979
dFundingBeat,3.82186
layer,3.36372
Role,2.54791
Disclosure,2.41275
w,0.73667
ithdraw,3.82186
unbundled,3.82186
Chief,2.54791
Carlson,2.54791
Synd,2.24248
automobile,2.54791
icate,2.1817
I,0.7752
expanding,2.54791
Analy,2.24248
FR,2.1817
sending,2.54791
un‐vot,2.54791
ses,1.74861
SYSTEMICALLY,2.54791
CC,1.97966
ed,0.8833
adjacency,2.54791
Union,2.31686
AR,1.89927
Adams,3.82186
efficiency,3.61913
Responsibilities,3.82186
p,0.63734
ooled,2.54791
statement,2.54791
Co,1.12005
ncerns,2.54791
quick,2.41275
OFFER,2.41275
INGS,2.54791
SOLUTION,2.41275
Iden,2.08581
tifiers,3.82186
concentrat,3.47529
onerous,2.54791
among‐a,2.54791
ed,0.8833
ll‐users‐147055986,7.64372
objective,2.54791
propos,2.41275
5,1.52522
PROFIT,2.54791
rule,2.31686
ition,1.73379
Self-D,3.82186
Consolidate,3.61913
Faye,2.54791
licens,2.54791
riving,2.24248
www.cnb,2.31686
Deal,2.1817
ing,0.552
c.com/2017/06/02/z,7.64372
opa‐raises‐41‐poin,7.64372
t‐2‐million‐for‐ch,7.64372
allenger‐bank‐,3.61913
Ide,2.96949
ntity‐as‐a‐service,7.64372
Arranger,2.54791
using,2.1817
sc,1.37739
ale-driven,3.61913
sensiti,3.61913
DeLuca,2.54791
Thibeau,2.54791
ve,0.79454
occasion,2.54791
Batan,2.54791
ini,1.51007
tiative,3.82186
Collision,3.82186
upending,2.54791
Bert,2.54791
Ajay,2.54791
Sarah,2.54791
POSSIBLE,2.54791
ev,1.261
stride,2.54791
Crowdcu,2.54791
ent,0.84795
arrival,2.54791
sandbox,2.54791
be,1.23405
communication,3.61913
pol,3.01714
Invests,2.54791
itical,2.08581
gua,1.95065
Novantas,2.54791
QR,2.54791
rantee,2.24248
Efficiency,3.82186
Siddar,3.82186
Bailey,1.91093
RATE,1.68186
Ben,1.44298
th,0.81078
‐Ari,2.54791
Architect,2.41275
Int,1.64522
ernet-of-Things,3.82186
Ne,2.53939
receiving,2.54791
wswire,2.31686
C,0.68612
orporations,2.54791
Wire,2.54791
P,0.84795
rimary,3.82186
per‐custome,3.82186
buy‐in,2.54791
Citigroup,2.54791
r,0.13508
Volatility,3.82186
pipeli,3.82186
intermediary.1,3.82186
ne,1.23662
indep,2.41275
Confirm,2.31686
Chai,2.13032
endence,3.82186
Remaining,3.82186
Fractur,3.82186
purchasing,3.61913
high‐level,2.54791
EMV,2.41275
es,0.71826
Including,3.82186
Prosumer,3.61913
Gamble,2.54791
Adopt,2.54791
Free,2.41275
launching,2.54791
clou,2.24248
ing,0.552
caliber,2.54791
price,2.1817
ding,1.29417
Organizations,2.54791
Al,1.55777
‐,0.59717
sheet,2.54791
INTERNAT,2.54791
pha,2.08581
recipient,2.54791
IONAL,2.41275
Ir,2.31686
onfly,3.82186
America/Merr,3.82186
identity‐as‐a‐,3.82186
ill,2.22252
Giuseppe,2.54791
service,1.92397
umerous,2.54791
BROADER,2.54791
di,0.86038
fference,2.54791
Ivar,2.54791
Dili,2.41275
Decoupli,2.54791
Funding,2.41275
p,0.42489
hosting,2.54791
FLEXIBL,2.54791
ng,0.50671
Simultaneous,2.54791
Pro,1.52522
E,0.75847
Area,2.54791
fessional,2.41275
Clo,2.31686
sed-loop,2.54791
WIN,2.54791
www,1.3824
riskmanagementmon,7.64372
itor.com/cyber‐ins,7.64372
urance‐purchasing‐,7.64372
up‐but‐breaches‐fe,7.64372
lt‐in‐prices‐and‐l,7.64372
favorite,2.54791
imits,2.41275
id,1.09567
entifiable,3.82186
case-by,3.82186
Lorem,2.54791
SUCCES,2.54791
case,2.1817
industrial,2.54791
Bossu,2.54791
S,0.67444
Hanley,3.82186
Committee,3.82186
reflective,3.82186
service,2.88596
Douglas,2.54791
attend,2.41275
11,1.92397
Chappell,2.54791
thin,2.08581
ance,1.36279
heart,2.54791
Lang,2.41275
consid,2.24248
exposure,2.41275
ering,1.71961
ann,1.68034
ouncement,3.82186
reciproc,3.82186
bike,2.54791
Transforma,2.31686
al,0.66433
Forward,2.41275
Oli,2.41275
tional,1.55777
DIVES,1.91093
Scope,1.80956
AB,1.68186
ver,0.87515
ACCUMULATED,3.82186
Linke,3.82186
Advisers,2.54791
science,2.54791
d,0.35855
Marissa,2.54791
Drago,2.54791
ICO,2.41275
Cedric,1.91093
Dapra,1.91093
Iss,1.63628
deep‐di,2.54791
Women,2.41275
uers,2.31686
Total,2.54791
Marketing,2.54791
ve,0.79454
Year‐End,2.54791
Mass,2.13032
Ali,2.01143
destination,2.54791
aro,2.08581
Ju,1.92397
Experts,2.54791
playgr,2.54791
lia,1.71961
low-fee,2.54791
Co-He,2.54791
ound,1.83455
Kay,1.52874
Form,1.34549
date,1.17039
ad,0.6474
L,0.53758
expenditure,2.54791
ien,1.46835
ec,0.88443
Ericson,2.54791
onomic,2.1817
1,1.23083
soliciting,3.82186
mainfra,3.82186
mutual‐recogniz,3.82186
me,1.28427
ed‐celent‐model‐19,7.64372
0000478.html,3.82186
one‐d,3.82186
evolutionary,2.54791
Gi,2.01143
ay,1.31828
ancarlo,2.41275
Febru,2.41275
Chan,2.08581
www.algomi.c,3.82186
ary,2.2996
om/company‐news/eu,7.64372
ronext‐invests‐in‐,7.64372
algomi‐and‐expands,7.64372
‐jv‐1,1.91093
Uggla,1.91093
Chi,1.56436
A,0.54871
lango,2.54791
clearing,2.54791
eco,1.57532
Alicia,1.91093
case,1.63628
nomy,1.46299
c,0.19135
onsolidation,3.61913
Chang,3.61913
giant,2.54791
Jumpstart,2.54791
Zhou,2.54791
restitution,2.54791
P,0.84795
usernames,2.54791
eking,2.24248
ba,1.16686
Angel,2.54791
Elizabet,2.54791
sic,2.31686
Channels,2.54791
Charles,2.54791
h,0.51409
www.ey.com/Publ,7.23826
ication/vwLUAssets,7.64372
Key_telematics_co,7.64372
nsiderations_for_t,7.64372
he_telecoms_sector,7.64372
Jaap,3.82186
importance,3.82186
outwards,2.54791
Young,2.54791
dif,1.97966
ferentiation,3.82186
Back,3.36372
deem,3.82186
Introduction,3.82186
FINTRAC,2.54791
Viabl,2.54791
type,2.31686
Telegraph,2.54791
Advise,2.41275
superior,1.91093
Popu,1.73764
AG,1.53491
r,0.10131
Different,2.41275
larity,2.1817
A,0.73161
Company,2.54791
underg,2.54791
lix,2.31686
High‐transacti,3.82186
oes,3.61913
Kuipers,2.54791
Complet,2.54791
on,0.4804
Fortune.com,2.54791
Joy,2.41275
cross‐checks,2.54791
bar,2.1817
u,0.33593
ncertain,3.61913
collabora,3.61913
underbanked,2.54791
tion,0.75461
A,0.73161
uthentication,3.82186
unli,3.61913
Bureau,2.54791
kely,2.41275
respon,2.08581
Bhat,2.54791
vehi,2.54791
sibility,2.08581
Which,2.54791
seeking,2.31686
cle,1.74861
Univerity,2.54791
maker,2.41275
mi,1.04612
non-complian,3.82186
ssing,3.01714
official,2.54791
office,2.31686
t,0.12785
robo‐advisors,3.82186
Crea,3.36372
financials,2.54791
IQ,2.24248
ting,1.06507
vulnerable,3.82186
homesh,3.82186
arers,2.54791
Kantara,2.54791
form,1.61345
technique,2.54791
link,2.41275
ing,0.552
Austrian,2.54791
Data,2.13032
age,1.3824
Benazeh,3.82186
Fingerprin,3.82186
Investments,2.54791
dis,1.47495
ts,1.24058
persed,2.54791
R3CEV,2.54791
a-la,2.54791
carte,1.91093
Runs,1.91093
bit,1.44298
alt,1.26969
self-insure,3.82186
ering,2.57941
package,2.54791
misuse,2.54791
rec,1.6035
eipt,2.54791
Facilitates,2.54791
m,0.39907
Dilan,2.54791
deviati,2.54791
erge,1.85476
Arjan,1.91093
VALUE,1.91093
Cit,1.68186
on,0.3603
tops,1.80956
report,1.68186
ente,1.56436
INSUFFICIEN,3.82186
rprise,3.47529
boundary,1.91093
CY,1.80956
Adam,1.80956
S,0.50583
Relying,2.54791
erving,2.41275
Ker,2.41275
utilization,1.91093
ry,0.88321
E,0.56885
r,0.10131
egulators/FIs,3.82186
WERE,3.61913
hiring,2.54791
master,2.54791
Col,1.87627
leagues,3.61913
accessible,3.61913
relationship,3.61913
Has,3.47529
TABB,2.54791
Party,2.31686
Standar,2.31686
issuers/i,3.82186
dization,3.61913
ntermediaries,3.82186
Matt,3.36372
hews,2.54791
agile,2.54791
purpose,2.54791
Kyung,2.54791
Tianjin,2.54791
ins,1.39266
Stark,2.54791
titutional,2.41275
I,0.7752
BD,3.82186
buy‐futureadvis,3.82186
or‐signaling‐robo‐,7.64372
advice‐is‐here‐to‐,7.64372
stay,2.41275
company‐,2.24248
nec,1.78038
essitate,2.54791
MCS,2.54791
non‐c,2.41275
onfidential,2.54791
IBM,2.54791
OC,2.1817
CURRED,2.54791
SHORT,2.54791
worki,2.41275
number,2.54791
www.fo,2.24248
ng,0.50671
rbes.com/sites/lau,7.64372
rashin/2017/01/09,7.64372
dtcc‐selects‐partn,7.64372
ers‐for‐blockchain,7.64372
‐solution‐for‐cred,7.64372
it‐default‐swaps,7.64372
Akhtar,3.82186
Partnership,3.82186
Consumer,2.54791
Ewing,2.54791
Br,1.61345
azil,2.54791
paper‐based,2.54791
h,0.51409
eartbeat,3.82186
migration,3.82186
officer,3.82186
Standard,3.61913
Harry,2.54791
Second,2.41275
Autho,2.31686
prompting,1.91093
rity,1.32309
's,1.2795
g,0.26647
Brent,2.54791
eneration,2.1817
e‐,1.22764
government,3.61913
ubiquit,3.61913
module=first‐col,3.82186
y,0.82177
umn‐region,3.82186
longer,3.82186
ANX,2.54791
Validate,2.54791
term,1.66822
Q1/201512,3.82186
affluent,3.61913
sector‐implementa,7.64372
Heather,2.54791
INSURA,2.54791
ble,1.20612
parallel,2.54791
NCE,2.04655
inter,1.57532
operable,2.54791
Payment,2.41275
A,0.73161
ffairs,2.54791
mere,2.54791
Conven,2.41275
www.telegr,3.82186
ience,3.01714
aph.co.uk/business,7.64372
2016/04/09/will‐i,7.64372
nvesting‐in‐brewdo,7.64372
g‐ever‐make‐you‐mo,7.64372
Giancarlo.Bru,3.82186
ney,2.84891
Administrative,3.82186
no,1.77469
failing,3.82186
Nektarios,3.82186
Roberge,2.54791
DEEP,2.54791
effic,2.1817
LEIs,2.54791
Identity,2.41275
ient,1.74861
Balderton,2.54791
APP,2.41275
‐as‐,2.08581
ROACH,2.54791
historical,2.54791
r,0.13508
esidence,2.54791
saving,2.41275
in,0.37881
traday,2.54791
resilient,2.54791
c,0.25513
orresponding,3.82186
crowd,3.27256
funding‐are‐we‐all,7.64372
‐barking‐mad,3.82186
Glob,3.47529
Important,2.54791
Broker,2.31686
Karl,2.54791
minimal,2.54791
Web,2.31686
tech‐based,3.82186
Behalf,3.82186
MPESA,2.54791
Sharon,2.54791
compa,1.97966
Obvious,2.54791
rison,2.41275
Tran,1.92397
Increasing,3.61913
saction,3.06982
OTC,2.54791
utilizing,2.54791
clo,1.95065
value-adds,2.54791
Manu,2.31686
se,0.85618
AlixPart,3.82186
facturing,3.61913
Benchmarking,3.82186
ners,2.92598
aftershock,3.82186
www.i,3.27256
jcb.org/journal/ij,7.64372
cb16q4a1.pdf,3.82186
illeg,3.82186
itimate,3.82186
STRUCTURE,3.47529
definition,3.82186
covenan,3.82186
false,1.91093
CORPO,1.91093
View,1.80956
exchanging,2.54791
RATE,2.24248
cu,1.20612
stodial,3.82186
Early‐stag,3.82186
Avox,1.91093
comfort,1.80956
tax,1.73764
commoditising,3.82186
tal,2.33665
Seamless,2.54791
risin,2.41275
ent,0.84795
Members,2.54791
Deutsche,2.54791
g,0.35529
banks/payment,3.82186
Ame,3.36372
Electronifie,3.82186
rica,2.96949
nationwide,3.82186
Coopera,3.61913
uniqueness,2.54791
Ta,1.71961
tion,0.75461
rgets,2.54791
‐Times,2.54791
ineff,2.41275
Starling,2.54791
ective,1.83455
Ta,1.71961
convergence,2.54791
Homa,2.54791
x,1.0282
Pressures,1.91093
Mif,1.91093
WE,1.59774
specialising,2.54791
id,1.09567
er,0.48379
osion,2.31686
Record,2.31686
Contr,2.08581
Monlleo,2.54791
consul,2.31686
act,1.32247
Sections,2.54791
Germ,2.41275
ting,1.06507
Gordon,1.91093
Use,1.68186
any,1.50857
Pro,1.14392
grammableWeb,3.82186
third,3.47529
interested,3.82186
‐party,3.61913
OCC,2.54791
ask-bid,2.54791
bank-i,2.54791
ssuers,2.41275
shock,2.41275
Strat,2.24248
egies,2.54791
encroach,2.54791
Ham,2.24248
ilton,2.54791
MANAGEM,2.54791
Aran,2.41275
Safekeeping,2.54791
ENT,1.74861
Sa,1.64522
two‐sided,2.54791
hedg,2.54791
ndy,2.41275
HSBC,1.91093
restruc,1.91093
's,1.2795
ing,0.414
Claire,2.54791
Open,2.1817
turing,2.13032
Caldwe,2.54791
source,2.24248
Raj,2.24248
Passiv,2.54791
cluster,2.41275
ll,0.9872
Amplification,2.54791
in,0.37881
terview‐macquarie‐,7.64372
banking‐group‐digi,7.64372
tal‐leader‐deliver,7.64372
ing‐customer‐trust,7.64372
Innovations,3.82186
Pasc,3.82186
Tickner,1.91093
Chen,1.91093
se,0.64214
al,0.49825
ntiment,2.54791
Portal,2.54791
Adv,1.85476
Shopped,2.54791
proces,2.01143
ice,1.44318
Crowdfunding,2.54791
ses,1.74861
‐,0.59717
subscription,2.41275
Sal,2.31686
2,1.25063
Accurate,2.54791
Financi,2.24248
WORKFORCE,2.54791
inten,1.92397
al,0.66433
sifies,2.54791
tissue,2.54791
Oct,2.41275
MONETIZATI,3.82186
adapt,3.61913
Unstab,2.54791
pre‐sale,2.41275
ON,1.47495
Rozman,2.54791
external,2.1817
le,0.7374
coord,2.31686
isation,1.71961
term,1.66822
Forum,1.91093
ination,1.48474
's,1.2795
La,1.23392
IdPs,1.91093
IdP/RP,1.91093
ven,1.0565
De,1.02934
monstration,2.54791
Lok,2.54791
re,0.63733
gime,2.54791
applies,2.41275
authe,2.31686
nticating,2.54791
iris,2.54791
SUC,2.41275
CEEDED,2.54791
Commodity,2.54791
R,0.79541
easoning,2.54791
many,2.54791
Usin,2.54791
board,1.91093
Cranmer,1.91093
de,0.63673
g,0.26647
Zschach,2.54791
fining,2.31686
cus,1.61345
extent,2.54791
City,2.54791
tomer,1.85476
solvency,2.54791
Layers,2.54791
mpending,3.82186
recognizi,3.82186
robust,2.54791
turnout1,2.54791
ng,0.50671
Romanovskiy,3.82186
Ranne,3.82186
Avi,1.91093
nberg,1.68186
compe,1.56436
re,0.478
non‐bank,2.54791
Access,2.41275
ls,1.5411
Kirill,2.54791
Making,2.54791
ible,1.78038
Betsy,3.82186
www.bain,3.82186
com/publications/a,7.64372
rticles/customer‐l,7.64372
oyalty‐in‐retail‐b,7.64372
Co‐Author,3.82186
anking‐,3.36372
NEEDS,2.54791
Prepared,2.54791
tec,1.59384
hnical,2.54791
Chapman,2.54791
Con,1.43717
Submit,2.54791
Manual,2.54791
trol,2.31686
CCP,2.54791
proxy,2.54791
Avoidan,2.54791
BIS,1.91093
LENDING,1.91093
pul,1.53491
ce,0.63218
Execution,2.54791
Aligni,2.54791
l,0.25053
Cost‐Cutting,2.54791
co,0.74403
ng,0.50671
DIY,2.54791
QUALITY,2.54791
verage,2.31686
Finland,2.54791
Unique,2.54791
ev,1.261
ent‐driven,3.82186
micro‐i,3.82186
Iida,2.54791
LARG,2.54791
nsurance,1.97966
nudge,2.54791
a‐service,2.24248
E,0.75847
strengthening,3.82186
Gran,3.61913
Spiros,1.91093
point,1.53491
for,1.00153
ecasted,2.54791
Leo,2.54791
Editor,2.41275
Keys,3.82186
non‐sanction,3.82186
Transferwise,2.54791
ed,0.8833
me,0.85618
dium-term,3.82186
Skowrons,3.82186
consultant,2.54791
Coun,2.24248
ki,1.31414
terparty,3.82186
Augmentum,3.82186
slice,3.82186
instructing,3.82186
distributed‐,3.82186
nasc,3.82186
Mikkel,1.91093
nega,1.91093
UK,1.63628
ent,0.63596
Council,2.54791
buffe,2.54791
tive,1.33979
Refocus,2.54791
Rajasing,2.54791
r,0.13508
reinsurance,2.54791
ham,2.13032
de,0.84897
struction,3.82186
Finances,3.82186
Goldfarb,3.82186
redeploy,3.82186
attempting,2.54791
add,1.95065
ing,0.552
ressing,2.41275
stock,2.24248
driv,1.79748
optimising,2.54791
w,0.73667
ing,0.552
ww.forbes.com/site,7.64372
s/davidprosser/201,7.64372
6/07/21/crowdcube‐,7.64372
plans‐,2.54791
Baig,2.54791
Alison,2.54791
operational,3.82186
custo,2.67057
mer-centric,2.54791
Gox,2.54791
Ir,2.31686
onFly,2.54791
propensity,2.54791
stablishing,3.82186
agricu,3.82186
Capturing,2.54791
lture,2.31686
mo,1.22764
Kennedy,2.54791
Blo,2.08581
bility,1.52522
omberg,2.54791
BEYOND,2.54791
hous,2.1817
Alim,2.54791
www.bloom,2.54791
berg.com/view/arti,7.64372
cles/2015‐07‐23/au,7.64372
ction‐backups‐and‐,7.64372
boring‐regulation,7.64372
recourse,2.54791
Walchek,2.54791
Data‐Infrastruc,3.82186
tc,2.48479
machine-based,3.82186
ture,2.48479
phone1,2.54791
FS,2.54791
several,2.54791
externalization,3.82186
a,0.17112
ssessment/reportin,7.64372
Coppola,2.54791
Players,2.54791
g,0.35529
architect,2.54791
angel,2.41275
La,1.64522
nng,2.54791
laundering,2.54791
tac,1.87627
Working,2.54791
endp,2.54791
tical,1.89927
Cyborg,2.54791
bandwi,2.54791
oint,1.85476
EXAMPLE,2.54791
tokeni,2.54791
dth,2.41275
Collaborati,3.61913
zation,2.39076
overnight,2.54791
consu,2.04655
ng,0.50671
Fletcher,2.54791
mable,2.41275
vou,2.24248
rupee,2.54791
unsuita,2.54791
cher,2.1817
Perlet,2.54791
Discret,2.54791
ble,1.20612
Considerati,3.82186
ionary,3.36372
Atom,1.91093
Margin,1.80956
day,1.42445
on,0.3603
Tokenizing,3.82186
servin,3.61913
virtuous,2.54791
Tenders,2.54791
g,0.35529
Limits,2.54791
European,2.54791
L,0.89597
ehmann,2.54791
footprint,2.54791
Savings,3.82186
xploration,3.61913
best-efforts,3.82186
Bene,3.36372
Researchin,3.82186
fitting,3.61913
Available,1.91093
Road,1.73764
g,0.26647
c,0.19135
ommoditization,3.61913
Ear,3.47529
starting,2.54791
attrac,2.31686
ly,1.33979
Tools,2.41275
tiveness,2.31686
des,1.76412
irability,3.82186
Expert‐L,3.82186
LeapfrogInvestm,3.82186
ed,1.32495
hashing,2.54791
Insur,2.08581
ents,1.79748
phenomenon,2.54791
tech,1.76412
Va,1.71961
site.11,2.54791
missi,2.13032
nder,1.6035
fire,1.91093
proli,1.80956
Bill,1.63628
on,0.3603
Skill,2.54791
feration,2.41275
Bin,2.41275
Colm,2.54791
obstacle,2.54791
gle,2.13032
O'Prey,2.54791
ambition,2.41275
AT,1.51007
regionalization,3.82186
B,1.39585
cooperation,3.82186
multi‐,3.61913
IIF,2.54791
stakeholder,2.41275
tr,0.93714
ansacting,3.82186
fraudule,3.82186
Several,2.54791
readabl,2.41275
nt,0.62461
enablers,2.54791
shrinki,2.54791
Green,1.91093
Halo,1.91093
Lend,1.46299
ng,0.38003
ing………………………………………,7.64372
………………………………………………,4.48672
………………………………………………,4.48672
………………………………………………,4.48672
trial-and-error,3.82186
p,0.63734
ayouts,2.54791
entire,2.54791
Zipc,2.54791
De-centralisati,3.82186
ar,1.07123
surrounding,2.54791
Chr,2.08581
on,0.4804
tt.efnevents,3.82186
is,1.20099
com/shortlist/best,7.64372
‐fixed‐income‐trad,7.64372
SCOP,3.82186
ing‐platform,3.61913
e‐Residency,2.54791
tran,1.74861
E,0.75847
●,2.54791
sactional,2.41275
discre,2.31686
maturity,2.54791
Robert,2.41275
te,0.68362
roundtable,2.54791
Inter,1.83455
o,0.15736
Spearhea,3.82186
mediation,3.47529
Manaa,2.54791
administ,2.41275
ded,1.97966
database,2.54791
rative,1.97966
Da,1.66822
mian,2.54791
Directors,2.54791
eff,1.79748
ectiveness,3.82186
sharing,3.47529
Reputational,3.82186
perc,3.36372
Emmanuel,2.54791
eption,2.41275
Fu,1.78038
In‐pers,3.82186
ll-service,3.61913
Guiding,2.54791
diminis,2.41275
on,0.4804
previou,2.54791
order,2.24248
hing,1.68034
widespread,2.54791
Jian,2.41275
s,0.20238
Anonymity,2.54791
Value,2.13032
pu,1.55777
rsing,2.41275
Merch,2.41275
second,2.24248
Wearables,2.54791
Cust,2.24248
ant,1.3488
ACCELERA,3.82186
omisation,3.61913
IMPERATIVES,2.54791
