,Bank Name,Job Title,URL (URL of the job posting),FinTech Score,Non-Fintech Score,Admin_Clerical_HR - Sheet1,Audit and Finance,Business Intelligence and Analysis,Data Analytics and Machine Learning,"Marketing , Sales and management",Network and Cyber Security,Softwrae Development,_Investment and risk management__ - Sheet1
0,If you apply for this role this means you agree with the following statement:,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Through my application for a role with BNY Mellon (Poland) sp. z.o.o. (the Company) I hereby authorize the Company to process my personal data for the purposes of recruitment. Furthermore I declare that I am aware of the voluntary submission of data and I am informed about the right to access the data and the right to correct it,item 883)‰Û. I authorise the Company to process my personal data for future recruitment processes.,,0,0,0,0,0,0,0,0,0,0
0,åÊ,,,0,0,0,0,0,0,0,0,0,0
0,Furthermore,Taleo (UK) Limited to process my personal data.,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,BNY Mellon and affiliates registration details.-,,,0,0,0,0,0,0,0,0,0,0
0,åÊ,,,0,0,0,0,0,0,0,0,0,0
0,BNY Mellon (Poland) sp. z.o.o Registered office ‰ÛÒ Swobodna 3,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,The Bank of New York Mellon (International) Limited ‰ÛÒ 1 Canada Square,E14 5AL,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,The Bank of New York Mellon SA/NV ‰ÛÒ 46 Rue Montoyerstraat,Belgium,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Taleo (UK) Limited Registered office - 78-586 Chiswick High Road,United Kingdom,,0,0,0,0,0,0,0,0,0,0
0,åÊ,,,0,0,0,0,0,0,0,0,0,0
0,Please note that during the recruitment process you may be asked to provide further information and supporting documents. The information provided may be verified and reviewed,as to their veracity and accuracy.,,0,0,0,0,0,0,0,0,0,0
0," BNY Mellon is an Equal Employment Opportunity Employer.  Primary Location: Poland-Dolnoslaskie-Wroclaw Job: Operations Internal Jobcode: 70127 Organization: Securities Data Mgt-HR07081 Requisition Number: 1817020""	""Senior Analyst",,,0,0,0,0,0,0,0,0,0,0
0,"BNY Mellon	""Team Leader MCM - ",,,0,0,0,0,0,0,0,0,0,0
0,The Investment support team works closely with the portfolio management team in the global locations,,,0,0,0,0,0,0,0,0,0,0
0,The Team Lead will Manage the team who supports the portfolio management group on various responsibilities under Equity Indexing,Asset allocation and Active equity strategies,,0,0,0,0,0,0,0,0,0,0
0,The person should have good understanding of various products of Fixed Income,,,0,2,0,0,1,0,1,0,0,0
0,The team works on attributions,Corporate actions processing and decision making on voluntary corporate actions. They also work on portfolio exposure monitoring,daily analysis of indexes like S&P400/600,0,0,0,0,0,0,0,0,0,0
0,Experience in Portfolio management will be an added advantage as the Team lead would be expect to increase the knowledge depth of the team to able to take portfolio decisions overtime and elevate the experience of the team to be portfolio managers as a career path,,,0,0,0,0,0,0,0,0,0,0
0,The person in this role would be required to co-ordinate the communication and Manage the BAU as per SLA defined by global team. ,,,0,0,0,0,0,0,0,0,0,0
0,The lead will actively participate on global calls with the portfolio managers on various aspects of services provided. ,,,0,0,0,0,0,0,0,0,0,0
0,The Lead will actively work on training the new and existing team members; s/he will plan the new migrations and will make sure that all the business documents are up to-date to maintain the knowledge base. ,,,0,0,0,0,0,0,0,0,0,0
0,S/he will be responsible for coordinating with the LOB (Mellon Capital Management) and ensure meeting the SLA and key deliverables listed below. S/he will be responsible for ensuring the team‰Ûªs report and information production is of the highest quality and delivered within pre-defined deadlines.,,,0,0,0,0,0,0,0,0,0,0
0,The lead will be responsible to manage a team of 8-10 professionals who work closely with the global portfolio managers. Qualifications Graduate,"CFA level 2/3 BNY Mellon is an Equal Employment Opportunity Employer.  Primary Location: India-Maharashtra-Pune Job: Asset Management Internal Jobcode: 52048 Organization: NA Investment Boutiques-HR13428 Requisition Number: 1816253""	Team Leader MCM	https://jobs.bnymellon.com/jobs/1816253?lang=en-us",,0,0,0,0,0,0,0,0,0,0
0,"BNY Mellon	""The position is responsible to configure and tune system and network parameters for optimum performance. Monitor and manage all production and development systems and associated services. Troubleshoot software and hardware problems First response",processing and queue management. Able to create/revise documentation thoroughly for tactical use and training. Follow all documented processes and procedures. Provide timely feedback on process/procedural improvements and operational inefficiencies. Complete tasks required to maintain service levels and availability of all site features and functions. Monitor and maintain system security Implement application maintenance releases,and upgrades on systems,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,With our extensive experience in anticipating and responding to the investment and financial needs of the world's governments,corporations,foundations,0,0,0,0,0,0,0,0,0,0
0,"BNY Mellon	""",,,0,0,0,0,0,0,0,0,0,0
0,SenioråÊRepresentative,,,0,0,0,0,0,0,0,0,0,0
0,åÊ ,,,0,0,0,0,0,0,0,0,0,0
0,Team description åÊ OTC Derivatives Support Team has been created in Wroclaw in 2013 and is constantly growing since then. The group is part of Fund Accounting and covers 3 areas in terms of investment funds servicing: trade capture,and life cycle events management. åÊ ,,0,0,0,0,0,0,0,0,0,0
0,åÊ ,,,0,0,0,0,0,0,0,0,0,0
0,As a successful candidate you will be given opportunity to acquire and develop knowledge from related fields.  ,,,0,0,0,0,0,0,0,0,0,0
0,During the first months of on-the job training you`ll be assigned to a buddy and be able to: ,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Process trades on the fund accounting system as per client instructions. ,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Track and manage the lifecycle of complex derivatives products ,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Ensure all complex derivatives have been identified and accounted for correctly at each valuation point for all funds assigned to you. ,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Complete reconciliations from fund accounting systems to brokers and clients for all cash and asset positions. ,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Highlight any potential NAV impacting positions to your Supervisor/ Manager and understand the impact that these have on the production of the final NAV. ,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Ensure familiarity with and proficiency on all systems required for completion of derivative reconciliations. ,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Develop an understanding of all the technical functions and processes in the team. ,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Ensure BNY Mellon and client standard procedures and controls are being adhered to on a daily basis. ,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Communicate any significant operational issues that arise to the Supervisor in a timely fashion. ,,,0,0,0,0,0,0,0,0,0,0
0,What we offer apart from BNYM packages:,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Extensive training package on financial markets,derivatives like swaps and options  ,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Working in an international environment.  ,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Familiarize with corporate culture.  ,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Working with and learning from professionals. åÊ  ,,,0,0,0,0,0,0,0,0,0,0
0,If you like:,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Working in a group & practice your English ,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Comparing information from different sources to make decisions ,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Develop your analytical skills ,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Working in dynamic work environment with exposure to numerous deadlines ,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Working with Excel  Qualifications,,,0,0,0,0,0,0,0,0,0,0
0,We are looking for candidates who have:,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,At least advanced English proficiency ,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,BA or MA in Finance or similar field,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,General knowledge around economy,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Proficiency in Excel will be an asset ,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,High motivation & willingness to learn and work within the team  ,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,High attention to detail. ,,,0,0,0,0,0,0,0,0,0,0
0,åÊ ,,,0,0,0,0,0,0,0,0,0,0
0,Our offer for you: ,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Excellent opportunities for training,,,0,1,0,0,0,0,1,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Mentoring and job shadowing programs  ,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,A multitude of opportunities to get involved in additional charity projects and engagement groups (mountain trips,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Language training course ,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Onsite kindergarten ,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Employee Referral Program ,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Health Promotion: Wellbeing and Innovation Centre,,,0,0,0,0,0,0,0,0,0,0
0,What is more:,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Full time contract of employment,,,0,0,0,0,0,0,0,0,0,0
0,Competitive salary,,,0,0,0,0,0,0,0,0,0,0
0,Health & Life Insurance,,,0,0,0,0,0,0,0,0,0,0
0,Private medical care,,,0,0,0,0,0,0,0,0,0,0
0,Multisport card / Cinema Tickets / Nursery subsidiary,,,0,0,0,0,0,0,0,0,0,0
0,Pension scheme,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Location: Aquarius Building ul. Swobodna 3. ,,,0,0,0,0,0,0,0,0,0,0
0,,,,0,0,0,0,0,0,0,0,0,0
0,Working hours: Flexibly switching between shifts 8/9-17/18 ,,,0,0,0,0,0,0,0,0,0,0
0,If you apply for this role this means you agree with the following statement:åÊåÊ Through my application for a role with BNY Mellon (Poland) sp. z.o.o. (the Company) I hereby authorize the Company to process my personal data for the purposes of recruitment. Furthermore I declare that I am aware of the voluntary submission of data and I am informed about the right to access the data and the right to correct it,item 883)‰Û. I authorise the Company to process my personal data for future recruitment processes.åÊFurthermore,I authorize BNY Mellon and its‰Ûª affiliates,0,0,0,0,0,0,0,0,0,0
0,åÊ  For over 230 years,expanding the financial markets while supporting investors throughout the investment lifecycle. BNY Mellon can act as a single point of contact for clients looking to create,trade,0,0,0,0,0,0,0,0,0,0
0,"BNY Mellon	""Tax Reporting and Compliance - S3 Provides operational support for the preparation and maintenance of tax records",and reports for internal and/or external clients. Supports the coordination of tax-related regulatory filings. Gathers required data elements,as needed,0,0,0,0,0,0,0,0,0,0
0,"BNY Mellon	""Solutions Consulting - S5 Under continual direction",market,and/or analyses. Supports senior staff to gain breadth/depth of knowledge in relevant solutions and strategies for solutions development,0,0,0,0,0,0,0,0,0,0
0,"BNY Mellon	""Client Processing - S4 Applies expertise and judgement in providing quality",including phone interaction,problem resolution,0,0,0,0,0,0,0,0,0,0
0,"BNY Mellon	""Client Processing - S4 Applies expertise and judgement in providing quality",including phone interaction,problem resolution,0,0,0,0,0,0,0,0,0,0
0,"BNY Mellon	""Client Processing - S4 Applies expertise and judgement in providing quality",including phone interaction,problem resolution,0,0,0,0,0,0,0,0,0,0
0,"BNY Mellon	""Client Processing - S4 Applies expertise and judgement in providing quality",including phone interaction,problem resolution,0,0,0,0,0,0,0,0,0,0
0,"BNY Mellon	""",,,0,0,0,0,0,0,0,0,0,0
0,Provides support to all IT-related activities and initiatives,assistance,coordination and follow-up on IT problems and ensures resolution,0,0,0,0,0,0,0,0,0,0
0,Provides guidance,coordination and follow-up on problems and ensures resolution,,0,0,0,0,0,0,0,0,0,0
0,Provides support to a specific group of customers on applications,,,1,0,0,0,0,0,0,0,1,0
0,Works with application developers and operations to support production applications and customer-specific operations,,,0,0,0,0,0,0,0,0,0,0
0,Trains customers on new products,,,0,1,0,0,1,0,0,0,0,0
0,Bachelor's degree in a related discipline or equivalent work experience required. 2-4 years of experience in technical and customer-support required,,,0,0,0,0,0,0,0,0,0,0
0,Bachelor's degree in a related discipline or equivalent work experience required,,,0,0,0,0,0,0,0,0,0,0
0,2-4 years of experience in technical and customer-support required,,,0,0,0,0,0,0,0,0,0,0
0,"BNY Mellon	""OUR COMPANY:",,,0,0,0,0,0,0,0,0,0,0
0,Mellon is a specialist multi-asset investment management firm dedicated to serving sophisticated investors globally,Standish,and The Boston Company,0,2,0,0,1,0,1,0,0,0
0,åÊ,,,0,0,0,0,0,0,0,0,0,0
0,THE OPPORTUNITY:,,,0,0,0,0,0,0,0,0,0,0
0,We are seeking a Municipal Analyst to develop/affirm timely research recommendations of general obligation and revenue bonds within both the investment grade and high yield spectrums.,,,0,0,0,0,0,0,0,0,0,0
0,åÊ,,,0,0,0,0,0,0,0,0,0,0
0,S/he will communicate with the investment team to determine relative value,articulate and implement strategic and tactical recommendations. This position reports to the Head of Municipal Research.,,0,0,0,0,0,0,0,0,0,0
0,åÊ,,,0,0,0,0,0,0,0,0,0,0
0,THE TEAM:,,,0,0,0,0,0,0,0,0,0,0
0,Mellon‰Ûªs Municipal/Tax-Sensitive buy discipline is valuation-based. We develop research ideas based on a particular bond or sector‰Ûªs credit strength and yield spread and after-tax yield versus other securities/sectors within the municipal market. Idea generation can evolve from either the trading desk,including analysis of the history and current health of credits,along with pro-forma judgments about future trends and credit quality. In addition,0,1,0,0,0,0,0,0,0,1
0,åÊ,,,0,0,0,0,0,0,0,0,0,0
0,"åÊ Qualifications Qualified candidates will have 2 to 5 years of investment experience and demonstrated expertise and interest in the analysis of both general obligation and revenue bonds. S/he should have excellent communication skills (written and verbal) and an ability to work as part of a highly collaborative investment team. Progress towards an MBA (or equivalent) and/or CFA are preferred. BNY Mellon is an Equal Employment Opportunity/Affirmative Action Employer.Minorities/Females/Individuals With Disabilities/Protected Veterans.  Primary Location: United States-Massachusetts-Boston Internal Jobcode: 08429 Job: Asset Management Organization: NA Investment Boutiques-HR13428 Requisition Number: 1819188""	Municipal Research Analyst	https://jobs.bnymellon.com/jobs/1819188?lang=en-us",,,0,0,0,0,0,0,0,0,0,0
0,"BNY Mellon	""",,,0,0,0,0,0,0,0,0,0,0
0,The Pershing Technology group has an opening for a Mainframe (z/OS) Database Administrator (DBA) with experience in DB2 relational database management system to support our operational transactional financial application systems. The DB2 DBA will be a member of the technology team working on application database projects and requested development and production support services. ,,,0,0,0,0,0,0,0,0,0,0
